,Target
182788,0
182789,0
182791,0
182793,0
182795,0
182797,0
182803,0
182807,1
182808,1
182810,0
182812,0
182813,0
182815,1
182816,0
182821,0
182824,0
182829,0
182830,0
182833,0
182836,0
182837,0
182838,0
182839,0
182840,0
182842,0
182851,0
182852,0
182854,0
182857,0
182858,0
182860,0
182861,1
182864,0
182865,0
182869,0
182870,1
182871,0
182872,0
182873,0
182874,0
182875,0
182876,0
182877,0
182878,0
182881,0
182882,0
182883,0
182884,0
182886,0
182887,0
182888,0
182891,1
182892,0
182893,0
182894,0
182896,0
182897,0
182904,0
182906,1
182909,0
182910,0
182911,0
182912,0
182919,0
182921,0
182923,0
182925,0
182926,0
182931,0
182934,0
182935,0
182936,0
182937,0
182938,1
182939,1
182944,1
182950,1
182951,0
182952,1
182954,0
182955,1
182957,0
182958,0
182962,0
182965,0
182966,0
182973,0
182975,1
182976,0
182984,1
182985,1
182986,0
182988,0
182990,0
182994,1
182996,0
182998,1
183005,0
183008,0
183010,0
183011,0
183015,0
183019,0
183020,0
183021,1
183023,0
183030,0
183031,0
183032,0
183036,0
183041,0
183046,0
183049,0
183050,0
183052,0
183054,0
183059,0
183060,0
183062,0
183063,0
183064,0
183067,1
183069,0
183070,0
183071,0
183072,0
183074,0
183075,0
183076,0
183077,0
183080,0
183081,0
183082,0
183085,0
183087,0
183088,0
183089,0
183091,0
183093,0
183094,0
183095,0
183098,0
183099,0
183100,0
183101,0
183103,0
183111,0
183117,0
183120,0
183121,0
183123,0
183124,0
183125,0
183126,0
183127,0
183129,0
183132,0
183133,0
183136,0
183137,0
183140,0
183145,0
183146,0
183148,0
183150,0
183152,0
183157,0
183160,0
183167,0
183168,0
183169,0
183171,1
183173,0
183174,0
183175,0
183176,0
183179,1
183180,0
183181,0
183183,0
183185,0
183186,1
183187,0
183188,0
183193,0
183195,0
183198,0
183199,0
183200,0
183201,0
183202,0
183205,0
183209,0
183211,0
183213,0
183214,0
183217,0
183218,0
183221,0
183228,0
183229,0
183230,0
183231,1
183233,0
183235,0
183236,0
183238,0
183239,0
183241,0
183242,0
183243,0
183246,0
183247,1
183249,1
183250,0
183251,0
183252,0
183253,0
183262,0
183263,0
183266,0
183268,0
183269,0
183270,0
183272,0
183274,0
183276,0
183278,1
183280,0
183284,0
183285,0
183286,0
183290,0
183292,0
183294,0
183295,0
183298,0
183301,0
183302,0
183303,0
183304,0
183308,1
183310,0
183312,0
183313,0
183314,0
183315,0
183317,0
183319,0
183321,0
183324,0
183325,0
183326,1
183329,0
183332,0
183334,0
183338,0
183339,0
183341,0
183342,0
183344,0
183345,0
183346,0
183348,0
183349,0
183350,0
183351,0
183352,0
183358,0
183360,0
183362,0
183365,0
183367,0
183368,0
183369,0
183371,0
183372,0
183373,0
183374,0
183375,0
183376,0
183378,0
183380,0
183382,0
183384,1
183387,0
183389,0
183390,0
183392,0
183395,0
183399,0
183402,0
183403,0
183404,1
183405,0
183406,0
183411,0
183412,0
183413,0
183414,0
183415,0
183416,0
183417,0
183419,0
183420,0
183421,0
183422,0
183423,0
183424,0
183425,0
183426,0
183428,0
183429,0
183430,0
183434,0
183438,0
183439,0
183440,0
183441,0
183442,0
183443,0
183444,0
183445,0
183446,0
183447,0
183448,0
183449,0
183450,0
183451,0
183452,0
183454,0
183455,0
183456,0
183457,0
183460,0
183461,0
183462,0
183464,0
183465,0
183467,0
183469,0
183472,0
183473,0
183474,0
183475,0
183478,0
183479,0
183480,0
183484,0
183485,0
183487,0
183491,0
183493,0
183494,0
183495,1
183496,0
183500,0
183502,0
183503,1
183505,0
183507,0
183508,0
183509,0
183510,0
183511,1
183512,0
183514,0
183515,0
183516,1
183518,0
183519,0
183521,0
183522,0
183523,0
183526,0
183527,1
183528,1
183531,0
183532,0
183533,0
183538,0
183543,0
183544,1
183545,0
183546,1
183548,0
183550,0
183551,0
183554,0
183555,0
183556,1
183557,0
183558,0
183560,0
183562,0
183565,0
183568,0
183570,0
183571,0
183573,0
183574,0
183575,0
183576,0
183581,1
183582,0
183583,0
183584,0
183586,0
183587,0
183588,0
183589,0
183591,0
183592,0
183593,0
183595,0
183598,0
183599,0
183601,0
183602,0
183603,0
183604,1
183605,0
183606,0
183607,0
183608,0
183610,0
183615,0
183616,0
183617,0
183618,0
183619,0
183620,0
183621,0
183625,0
183627,0
183630,0
183631,0
183632,0
183634,0
183635,0
183638,0
183639,0
183640,0
183641,0
183642,0
183643,0
183645,0
183647,1
183648,0
183649,1
183651,1
183652,0
183653,0
183655,0
183656,0
183657,0
183658,0
183659,0
183660,1
183661,0
183662,0
183663,1
183665,0
183666,0
183667,0
183669,0
183670,0
183671,0
183673,1
183674,0
183676,0
183679,0
183681,0
183683,0
183684,1
183685,1
183687,0
183688,0
183689,0
183690,0
183692,0
183693,0
183694,0
183695,0
183696,0
183697,0
183698,0
183699,0
183700,0
183701,0
183702,0
183703,0
183704,0
183705,1
183706,1
183709,0
183710,0
183711,0
183712,0
183716,0
183718,0
183719,0
183720,0
183722,1
183724,0
183725,0
183729,1
183730,0
183732,1
183735,0
183738,0
183739,0
183741,1
183742,0
183744,0
183745,0
183748,0
183749,0
183753,0
183754,0
183759,1
183762,0
183765,0
183766,1
183768,0
183769,0
183770,0
183772,0
183773,0
183774,0
183775,1
183776,0
183778,0
183779,0
183780,0
183781,0
183785,1
183787,0
183789,0
183791,0
183792,0
183793,0
183794,0
183795,0
183796,0
183797,0
183798,0
183799,0
183800,0
183802,0
183804,0
183807,0
183809,0
183813,0
183814,0
183815,0
183816,0
183817,0
183818,0
183819,0
183820,0
183822,0
183826,0
183827,0
183830,0
183831,0
183832,0
183833,0
183834,0
183837,0
183838,0
183839,0
183844,0
183845,0
183848,0
183849,0
183850,0
183851,0
183852,0
183853,0
183855,0
183856,0
183857,0
183858,0
183860,0
183863,0
183864,0
183865,0
183866,0
183867,0
183871,0
183872,0
183874,0
183875,0
183876,0
183877,0
183878,0
183879,1
183880,0
183881,0
183882,1
183883,1
183884,0
183886,0
183888,0
183889,0
183891,0
183892,0
183893,0
183894,0
183895,0
183896,0
183897,0
183898,0
183899,0
183900,0
183901,0
183902,1
183903,0
183904,0
183905,0
183907,0
183908,0
183909,0
183910,0
183911,0
183912,0
183913,1
183914,0
183915,0
183916,0
183918,0
183919,0
183921,0
183922,0
183923,0
183924,0
183925,0
183927,0
183928,1
183929,1
183933,0
183934,1
183936,0
183937,0
183939,0
183940,0
183941,0
183942,0
183943,0
183944,0
183945,0
183946,1
183947,0
183948,0
183949,0
183952,0
183954,1
183955,0
183956,0
183959,1
183960,0
183961,0
183962,1
183964,1
183965,0
183966,0
183967,0
183968,0
183969,0
183970,0
183971,0
183972,0
183974,1
183975,0
183977,0
183978,0
183979,0
183980,0
183981,0
183982,0
183983,0
183984,0
183985,1
183986,0
183987,0
183988,0
183989,1
183990,0
183991,0
183992,0
183993,0
183994,0
183995,0
183996,1
183997,0
183998,0
183999,0
184000,0
184001,0
184002,0
184003,0
184007,0
184008,0
184009,0
184010,0
184014,0
184015,0
184018,0
184019,1
184020,1
184021,0
184022,0
184023,0
184024,0
184025,0
184026,0
184027,0
184028,0
184029,0
184031,0
184033,0
184034,1
184037,0
184038,0
184039,0
184040,0
184041,0
184043,1
184044,0
184045,0
184046,0
184047,0
184048,0
184049,1
184050,0
184051,0
184052,0
184053,0
184058,0
184059,0
184060,0
184061,0
184062,0
184063,0
184064,0
184065,0
184066,0
184067,0
184069,0
184070,0
184071,0
184073,0
184074,0
184075,0
184076,0
184077,1
184079,0
184080,0
184081,0
184082,0
184084,0
184085,0
184086,0
184087,0
184088,0
184089,0
184090,0
184091,1
184093,0
184095,0
184096,0
184097,0
184098,1
184100,0
184101,0
184102,0
184103,0
184104,0
184105,0
184106,0
184107,0
184108,1
184109,0
184110,0
184111,0
184112,0
184114,0
184117,0
184118,0
184119,0
184120,0
184121,0
184124,0
184125,0
184126,0
184127,0
184128,0
184129,0
184130,0
184131,0
184132,0
184133,0
184134,0
184135,0
184137,0
184138,0
184139,0
184140,0
184141,0
184142,0
184143,0
184144,1
184145,0
184146,0
184147,0
184149,0
184150,0
184151,0
184152,0
184153,0
184154,0
184155,0
184156,0
184157,0
184158,0
184159,0
184162,0
184163,1
184164,0
184165,0
184166,0
184167,0
184168,0
184169,0
184170,0
184173,0
184174,1
184175,0
184176,0
184177,0
184178,0
184179,0
184180,0
184182,0
184183,0
184184,0
184185,0
184186,0
184187,0
184188,0
184190,0
184191,0
184192,0
184193,1
184194,0
184195,0
184196,0
184197,0
184198,0
184199,0
184200,0
184201,0
184202,0
184203,0
184204,0
184205,0
184206,0
184207,0
184208,0
184209,1
184210,0
184212,0
184213,0
184214,0
184215,0
184216,0
184217,0
184218,0
184219,0
184220,0
184222,0
184223,0
184224,0
184225,0
184226,0
184228,0
184229,0
184231,0
184232,0
184233,0
184234,0
184235,0
184236,0
184237,0
184238,0
184239,0
184240,0
184243,0
184244,0
184245,0
184247,1
184248,0
184249,0
184250,0
184251,1
184252,0
184254,0
184255,0
184256,0
184257,1
184258,1
184259,0
184260,1
184261,0
184262,1
184263,0
184264,0
184265,0
184266,0
184267,1
184268,0
184269,0
184270,0
184271,0
184272,0
184273,0
184274,0
184275,0
184276,0
184277,0
184278,0
184279,0
184280,0
184281,1
184282,0
184283,0
184284,0
184285,0
184286,0
184288,0
184289,0
184290,0
184291,0
184292,0
184293,0
184294,0
184295,0
184297,1
184298,0
184300,0
184301,0
184302,0
184303,0
184304,0
184306,1
184307,0
184308,1
184309,0
184310,0
184311,0
184312,0
184313,0
184314,0
184315,0
184316,0
184317,0
184319,0
184320,0
184321,0
184322,0
184323,0
184324,0
184325,0
184326,0
184327,0
184328,0
184329,0
184330,0
184331,0
184332,0
184333,0
184334,0
184335,0
184336,0
184337,1
184338,0
184339,0
184340,0
184341,0
184342,0
184343,1
184344,0
184345,0
184346,0
184347,0
184348,0
184349,1
184350,0
184351,1
184352,1
184353,1
184354,0
184356,0
184357,0
184358,0
184359,0
184360,0
184361,0
184362,0
184364,0
184365,0
184366,1
184367,0
184368,0
184369,0
184370,0
184371,0
184372,1
184373,0
184374,0
184375,0
184376,0
184377,0
184378,0
184379,0
184380,0
184381,0
184382,0
184383,0
184384,0
184385,0
184386,0
184387,0
184388,0
184389,0
184390,0
184391,0
184392,0
184393,1
184394,0
184395,0
184396,0
184397,1
184398,1
184399,0
184400,0
184401,0
184402,0
184403,1
184404,0
184405,0
184406,0
184407,0
184408,0
184409,0
184410,0
184411,0
184412,0
184413,0
184414,0
184415,0
184416,0
184417,0
184418,0
184419,0
184420,0
184421,0
184422,0
184423,0
184424,0
184425,0
184426,0
184427,0
184428,0
184429,0
184430,0
184431,0
184432,0
184433,0
184434,0
184435,0
184436,0
184437,0
184438,0
184439,0
184440,0
184442,0
184443,0
184444,0
184445,0
184446,0
184447,0
184448,0
184449,0
184450,0
184451,0
184452,0
184453,0
184454,0
184455,0
184456,0
184457,0
184458,1
184459,0
184460,0
184461,1
184462,0
184463,0
184464,0
184466,0
184467,0
184468,0
184469,1
184470,0
184471,0
184473,0
184474,0
184475,0
184476,0
184477,0
184478,0
184479,0
184480,0
184481,1
184482,0
184483,1
184484,0
184485,0
184486,0
184487,0
184488,0
184489,0
184490,0
184491,0
184492,0
184493,0
184494,0
184495,0
184496,0
184498,0
184499,0
184500,0
184506,0
184507,0
184508,0
184509,0
184512,0
184514,0
184516,0
184524,0
184525,0
184527,0
184528,0
184532,0
184537,0
184540,0
184543,0
184544,0
184547,0
184548,0
184549,0
184550,1
184551,0
184553,0
184560,0
184562,0
184563,0
184565,0
184566,0
184571,0
184583,0
184587,0
184591,0
184592,0
184596,1
184601,0
184613,0
184614,0
184615,1
184616,0
184621,0
184623,0
184624,0
184626,0
184629,0
184631,0
184632,1
184633,0
184635,0
184637,1
184649,0
184650,0
184652,0
184656,0
184657,0
184658,0
184660,0
184663,0
184664,0
184665,0
184667,0
184671,0
184672,0
184673,0
184674,0
184677,0
184679,0
184681,0
184682,0
184683,0
184685,0
184690,0
184691,0
184693,0
184700,0
184702,0
184703,0
184711,0
184712,0
184715,0
184717,0
184718,0
184720,1
184721,0
184722,0
184723,0
184727,0
184730,0
184731,0
184734,0
184736,0
184737,0
184739,0
184741,0
184742,0
184747,0
184748,0
184749,1
184753,0
184754,0
184757,0
184758,0
184761,0
184770,0
184775,0
184781,0
184786,0
184787,0
184794,0
184797,0
184798,0
184799,0
184803,0
184804,0
184807,0
184808,0
184809,0
184810,0
184814,0
184818,0
184820,0
184822,0
184824,0
184825,0
184826,0
184829,0
184831,0
184832,0
184838,0
184839,0
184840,1
184842,0
184844,0
184847,0
184849,0
184851,0
184854,1
184861,0
184866,0
184870,0
184873,0
184876,0
184877,1
184882,1
184884,0
184885,0
184886,0
184887,0
184888,0
184889,0
184891,0
184892,0
184895,0
184896,1
184897,0
184899,0
184902,0
184904,0
184909,0
184915,0
184916,0
184917,1
184920,0
184921,0
184922,0
184930,0
184931,0
184932,0
184933,1
184934,0
184936,1
184940,0
184941,0
184942,0
184944,1
184950,0
184953,0
184959,0
184960,0
184963,0
184964,0
184967,0
184968,0
184969,0
184970,0
184971,0
184972,0
184978,0
184979,0
184981,0
184982,0
184983,0
184986,0
184989,0
184991,0
184992,0
184993,0
184994,0
184996,0
185001,0
185002,0
185007,0
185014,0
185017,0
185021,0
185024,0
185030,0
185031,0
185032,1
185033,0
185034,0
185035,0
185037,0
185040,0
185042,0
185046,0
185047,0
185052,0
185053,0
185054,0
185058,0
185059,0
185061,0
185064,0
185065,0
185067,0
185068,0
185070,0
185071,0
185079,0
185081,0
185082,0
185083,1
185085,0
185087,0
185088,0
185090,1
185091,0
185092,0
185096,0
185098,1
185099,0
185100,0
185101,0
185102,0
185104,0
185105,0
185106,0
185109,0
185111,0
185112,0
185113,0
185114,0
185115,0
185116,0
185118,0
185120,0
185121,0
185123,0
185124,1
185127,0
185129,0
185130,0
185131,0
185132,0
185133,0
185136,0
185138,0
185139,0
185140,0
185142,0
185145,0
185146,0
185147,0
185149,0
185153,0
185155,0
185156,0
185157,0
185159,0
185163,0
185164,0
185168,0
185169,0
185170,0
185171,0
185173,0
185178,0
185179,0
185180,0
185181,0
185186,0
185189,0
185190,0
185191,0
185193,0
185194,0
185197,0
185198,0
185199,0
185200,0
185201,1
185202,0
185203,1
185204,1
185205,0
185207,0
185209,0
185210,0
185211,0
185215,0
185216,0
185217,0
185220,0
185222,1
185224,0
185225,0
185233,0
185234,0
185235,0
185236,0
185238,0
185239,0
185240,0
185241,0
185242,0
185243,0
185244,1
185246,0
185247,0
185250,0
185254,0
185255,0
185256,0
185257,0
185258,0
185259,0
185260,0
185263,0
185264,0
185265,0
185266,0
185268,0
185269,0
185270,0
185271,0
185272,0
185273,0
185274,0
185275,0
185276,0
185277,0
185282,0
185286,1
185287,0
185291,0
185293,0
185294,0
185295,0
185296,0
185299,0
185300,0
185301,0
185302,1
185304,0
185305,0
185306,0
185307,0
185310,1
185312,0
185313,0
185316,0
185318,0
185319,0
185320,1
185321,1
185322,0
185324,0
185326,0
185327,0
185329,0
185331,0
185332,0
185333,0
185334,0
185336,0
185338,0
185339,1
185340,0
185341,0
185342,0
185343,0
185344,0
185345,1
185348,0
185352,0
185353,0
185354,0
185355,0
185357,0
185358,0
185359,0
185361,0
185362,0
185363,0
185364,0
185365,0
185366,0
185370,0
185372,0
185373,0
185374,1
185376,0
185379,0
185380,0
185382,0
185383,0
185384,1
185386,0
185387,0
185388,0
185389,0
185390,0
185391,0
185392,0
185396,0
185397,0
185398,0
185399,1
185400,0
185401,0
185402,0
185403,0
185404,0
185405,0
185407,0
185408,0
185409,1
185413,0
185414,0
185416,1
185418,0
185420,0
185422,0
185423,0
185424,0
185425,0
185427,0
185428,0
185429,0
185430,0
185431,0
185432,0
185433,0
185436,0
185438,0
185439,0
185440,0
185441,0
185443,0
185445,0
185446,1
185448,0
185449,0
185451,0
185452,1
185453,0
185455,0
185456,0
185457,0
185458,0
185459,0
185460,0
185461,0
185462,0
185463,0
185464,0
185466,0
185470,0
185471,0
185472,0
185473,0
185475,0
185478,0
185479,0
185480,0
185481,1
185482,0
185483,0
185484,0
185485,0
185488,0
185491,0
185497,0
185498,0
185500,0
185501,0
185502,0
185503,0
185504,0
185505,0
185506,0
185507,0
185509,1
185510,0
185511,0
185512,0
185513,0
185515,0
185522,0
185523,0
185524,0
185527,0
185529,0
185530,0
185532,0
185533,0
185537,0
185540,0
185541,0
185543,0
185544,0
185545,0
185550,1
185552,1
185553,0
185555,0
185556,0
185557,0
185558,0
185559,0
185561,0
185562,1
185563,1
185564,0
185565,0
185566,0
185568,0
185569,0
185570,1
185574,0
185575,1
185576,0
185578,0
185579,0
185580,0
185582,1
185584,0
185585,0
185586,0
185587,0
185588,0
185589,0
185590,0
185591,0
185592,0
185593,0
185594,0
185595,0
185597,0
185598,0
185599,0
185601,1
185602,0
185604,0
185609,0
185610,0
185611,0
185612,0
185613,0
185616,0
185617,0
185618,0
185620,0
185621,0
185622,0
185624,0
185625,0
185627,0
185628,1
185629,1
185631,0
185633,0
185634,0
185635,0
185636,0
185637,0
185638,0
185639,0
185641,0
185642,0
185643,0
185644,0
185645,0
185646,0
185648,0
185649,0
185650,0
185651,0
185652,0
185653,0
185655,0
185657,0
185658,0
185659,0
185660,0
185661,0
185662,0
185664,0
185666,1
185667,0
185672,0
185673,0
185674,0
185675,0
185676,1
185677,0
185678,1
185681,1
185682,1
185683,0
185684,0
185685,0
185686,0
185688,0
185689,0
185691,0
185692,0
185693,0
185694,0
185695,0
185698,0
185699,0
185700,1
185701,0
185702,0
185703,0
185704,0
185705,0
185707,0
185709,0
185710,0
185711,0
185712,0
185713,0
185717,0
185718,1
185719,1
185720,0
185721,0
185724,0
185725,0
185726,0
185727,0
185728,0
185729,0
185730,0
185733,0
185734,0
185735,0
185736,0
185737,0
185738,0
185739,0
185740,0
185742,0
185743,0
185744,1
185745,1
185746,0
185747,0
185748,0
185749,0
185751,0
185752,0
185753,0
185754,0
185755,1
185756,0
185757,0
185758,0
185759,0
185760,0
185761,0
185762,0
185763,0
185765,0
185766,0
185767,0
185768,0
185769,0
185770,0
185771,0
185772,0
185773,0
185774,0
185775,0
185776,0
185777,1
185778,0
185779,0
185780,0
185781,0
185782,1
185784,0
185786,0
185787,0
185788,0
185789,0
185790,0
185791,0
185792,0
185793,0
185794,0
185795,0
185797,0
185798,0
185799,0
185801,0
185802,0
185803,0
185804,0
185805,0
185806,0
185807,0
185808,0
185809,0
185810,0
185812,0
185814,0
185815,1
185817,0
185820,0
185821,0
185822,0
185823,0
185824,0
185826,0
185827,0
185828,0
185829,1
185830,0
185831,0
185832,1
185833,0
185835,0
185836,0
185837,1
185838,0
185839,0
185840,0
185841,0
185843,0
185844,0
185845,0
185847,0
185848,0
185849,0
185850,0
185851,0
185852,0
185854,1
185855,0
185856,0
185857,0
185858,0
185859,0
185860,0
185861,0
185862,0
185863,0
185864,0
185865,0
185866,0
185867,0
185868,0
185869,0
185870,0
185871,0
185872,0
185873,0
185876,0
185877,0
185878,0
185879,0
185881,0
185882,0
185883,0
185884,0
185885,0
185886,0
185887,0
185888,0
185889,0
185890,0
185891,1
185892,1
185893,0
185894,0
185896,0
185897,0
185899,0
185900,0
185901,0
185902,0
185903,0
185904,0
185905,0
185906,1
185907,0
185908,0
185909,0
185910,0
185911,0
185913,0
185914,0
185915,0
185916,0
185917,1
185918,0
185919,0
185920,0
185921,0
185922,0
185923,0
185924,0
185925,0
185926,0
185928,0
185929,0
185930,0
185931,0
185932,0
185933,0
185934,0
185935,0
185936,0
185937,0
185938,1
185939,0
185940,0
185941,0
185942,0
185943,0
185944,0
185945,0
185946,0
185947,0
185948,0
185949,0
185950,0
185951,0
185952,0
185953,0
185954,0
185955,0
185957,0
185958,0
185959,0
185960,0
185961,0
185962,0
185963,0
185964,0
185965,0
185966,0
185967,1
185968,0
185969,0
185970,0
185972,0
185973,0
185974,0
185975,0
185976,0
185977,0
185978,0
185979,0
185980,0
185981,0
185982,0
185983,0
185984,1
185985,0
185986,0
185987,1
185988,0
185989,0
185990,0
185991,1
185993,0
185994,0
185995,0
185996,0
185997,0
186000,0
186001,0
186002,0
186003,0
186004,0
186005,0
186006,0
186007,0
186008,0
186009,0
186010,0
186011,0
186012,0
186013,1
186014,0
186016,0
186017,0
186019,0
186020,0
186021,0
186022,0
186023,0
186024,0
186025,0
186026,0
186027,0
186028,0
186029,0
186030,0
186031,0
186032,0
186033,0
186034,0
186035,0
186036,0
186037,1
186038,0
186039,0
186040,0
186041,0
186042,0
186043,0
186044,0
186045,0
186046,0
186047,0
186048,0
186049,0
186050,0
186051,0
186052,0
186053,0
186054,1
186055,1
186056,1
186057,0
186058,0
186059,0
186060,1
186061,0
186062,0
186063,0
186064,0
186065,0
186066,0
186067,0
186068,0
186069,0
186070,0
186071,0
186072,0
186073,0
186074,0
186075,0
186076,0
186077,0
186078,0
186079,0
186080,0
186081,0
186082,0
186083,0
186084,0
186085,1
186086,0
186087,0
186088,0
186089,0
186090,0
186091,0
186092,0
186093,0
186094,0
186095,1
186096,0
186097,0
186098,0
186099,1
186100,0
186101,0
186102,0
186103,0
186104,0
186105,0
186106,1
186108,0
186109,0
186110,0
186111,0
186112,0
186113,0
186114,0
186115,0
186117,0
186122,0
186123,0
186124,1
186126,0
186132,0
186134,1
186136,0
186138,0
186139,0
186142,0
186144,0
186146,0
186147,0
186150,0
186151,0
186155,0
186157,0
186160,0
186164,0
186173,0
186176,0
186178,0
186182,0
186183,0
186184,0
186185,0
186186,0
186187,0
186188,0
186190,0
186191,0
186192,0
186193,0
186194,0
186195,0
186201,0
186202,0
186204,0
186206,0
186209,0
186210,0
186211,0
186213,0
186214,0
186224,1
186230,0
186231,0
186233,0
186237,0
186238,0
186239,0
